Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
solitaire-ring-oval-no-side-diamonds,18K Gouden Ovaal-Geslepen Lab-Groei Diamanten Solitaire Verlovingsring,"<p data-start=""178"" data-end=""605""><strong data-start=""178"" data-end=""217"">Tijdloos. Verfijnd. Pure elegantie.</strong><br data-start=""217"" data-end=""220"">Deze ovaal-geslepen solitaire verlovingsring benadrukt een schitterende lab-gegroeide diamant van kwaliteit D–VS2, gezet op een slanke, minimalistische band — elegantie in haar puurste vorm. Vakkundig met de hand vervaardigd in 18K goud weerkaatst het langgerekte ovale silhouet het licht vanuit elke hoek, waardoor een zachte, stralende glans ontstaat die eeuwige liefde symboliseert.</p>
<p data-start=""607"" data-end=""723"">Elke ring is ethisch geproduceerd, IGI-gecertificeerd en wordt geleverd met een levenslange garantie op vakmanschap.</p>
<hr data-start=""725"" data-end=""728"">
<h3 data-start=""730"" data-end=""747""><strong data-start=""734"" data-end=""747"">Kenmerken</strong></h3>
<ul data-start=""748"" data-end=""1064"">
<li data-start=""748"" data-end=""828"">
<p data-start=""750"" data-end=""828""><strong data-start=""750"" data-end=""770"">Middelste steen:</strong> IGI-gecertificeerde lab-gegroeide ovale diamant (D–VS2)</p>
</li>
<li data-start=""829"" data-end=""893"">
<p data-start=""831"" data-end=""893""><strong data-start=""831"" data-end=""842"">Metaal:</strong> 18K goud (verkrijgbaar in wit, geel of roségoud)</p>
</li>
<li data-start=""894"" data-end=""950"">
<p data-start=""896"" data-end=""950""><strong data-start=""896"" data-end=""908"">Zetting:</strong> Klassieke solitaire met stevige griffen</p>
</li>
<li data-start=""951"" data-end=""1010"">
<p data-start=""953"" data-end=""1010""><strong data-start=""953"" data-end=""967"">Bandstijl:</strong> Gladde, minimalistische comfort-fit band</p>
</li>
<li data-start=""1011"" data-end=""1064"">
<p data-start=""1013"" data-end=""1064""><strong data-start=""1013"" data-end=""1026"">Garantie:</strong> Levenslange garantie op vakmanschap</p>
</li>
</ul>
<hr data-start=""1066"" data-end=""1069"">
<h3 data-start=""1071"" data-end=""1106""><strong data-start=""1075"" data-end=""1106"">Waarom je ervan zult houden</strong></h3>
<ul data-start=""1107"" data-end=""1339"">
<li data-start=""1107"" data-end=""1179"">
<p data-start=""1109"" data-end=""1179"">De ovale vorm verlengt optisch de vinger en versterkt de schittering</p>
</li>
<li data-start=""1180"" data-end=""1235"">
<p data-start=""1182"" data-end=""1235"">Ethisch gegroeide, duurzaam vervaardigde labdiamant</p>
</li>
<li data-start=""1236"" data-end=""1287"">
<p data-start=""1238"" data-end=""1287"">Met de hand gemaakt in luxe 18K goudafwerkingen</p>
</li>
<li data-start=""1288"" data-end=""1339"">
<p data-start=""1290"" data-end=""1339"">Een tijdloos ontwerp dat altijd stijlvol blijft</p>
</li>
</ul>",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Solitaire Ring,"18K Gold, collection:solitaire, Engagement Ring, Lab-Grown Diamond, No Side Diamonds, Oval, Rose Gold, shape:oval, Solitaire, White Gold, Yellow Gold",true,Color,whte-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/RingImage.png?v=1760259380,1,"",false,,,,whte-gold; yellow-gold; rose-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,solitaire,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/RingImage-1.png?v=1760259380,g,,,active
solitaire-ring-oval-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage.png?v=1760259380,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage-3.png?v=1760259380,g,,,
solitaire-ring-oval-no-side-diamonds,,,,,,,,,rose-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage-2.png?v=1760259380,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage.png?v=1760259380,g,,,
solitaire-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage-3.png?v=1760259380,4,"",,,,,,,,,,,,,,,,
solitaire-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/ProductImage-1.png?v=1760259380,5,"",,,,,,,,,,,,,,,,
solitaire-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/RingImage-1.png?v=1760259380,6,"",,,,,,,,,,,,,,,,
solitaire-ring-marquise-with-side-diamonds,18K Gouden Marquise-Geslepen Lab-Groei Diamanten Solitaire Verlovingsring met Zijdiamanten,"<hr data-end=""98"" data-start=""95"">
<p data-end=""566"" data-start=""100""><strong data-end=""146"" data-start=""100"">Elegant. Verfijnd. Uitzonderlijk stralend.</strong></p>
<p data-end=""566"" data-start=""100""><br data-end=""149"" data-start=""146"">Deze marquise-geslepen solitaire verlovingsring schittert met een indrukwekkende lab-gegroeide diamant van kwaliteit D–VS2. De langgerekte vorm wordt sierlijk geaccentueerd door briljante zijdiamanten die de schittering versterken en perfecte balans creëren. Met de hand vervaardigd in 18K goud symboliseert de marquise-silhouet visie en helderheid, voor een uitstraling die zowel koninklijk als moeiteloos modern is.</p>
<p data-end=""680"" data-start=""568"">Elke ring is ethisch geproduceerd, IGI-gecertificeerd en beschermd door een levenslange garantie op vakmanschap.</p>
<h3 data-end=""704"" data-start=""687""><strong data-end=""704"" data-start=""691"">Kenmerken</strong></h3>
<ul data-end=""1108"" data-start=""705"">
<li data-end=""797"" data-start=""705"">
<p data-end=""797"" data-start=""707""><strong data-end=""727"" data-start=""707"">Middelste steen:</strong> IGI-gecertificeerde lab-gegroeide marquise-geslepen diamant (D–VS2)</p>
</li>
<li data-end=""874"" data-start=""798"">
<p data-end=""874"" data-start=""800""><strong data-end=""814"" data-start=""800"">Zijstenen:</strong> Lab-gegroeide diamanten met een totaalgewicht van 0,25 ct</p>
</li>
<li data-end=""938"" data-start=""875"">
<p data-end=""938"" data-start=""877""><strong data-end=""888"" data-start=""877"">Metaal:</strong> 18K goud (beschikbaar in wit, geel of roségoud)</p>
</li>
<li data-end=""1000"" data-start=""939"">
<p data-end=""1000"" data-start=""941""><strong data-end=""953"" data-start=""941"">Zetting:</strong> Solitaire met zijaccenten en stevige griffen</p>
</li>
<li data-end=""1054"" data-start=""1001"">
<p data-end=""1054"" data-start=""1003""><strong data-end=""1017"" data-start=""1003"">Bandstijl:</strong> Taps toelopend comfort-fit ontwerp</p>
</li>
<li data-end=""1108"" data-start=""1055"">
<p data-end=""1108"" data-start=""1057""><strong data-end=""1070"" data-start=""1057"">Garantie:</strong> Levenslange garantie op vakmanschap</p>
</li>
</ul>
<h3 data-end=""1150"" data-start=""1115""><strong data-end=""1150"" data-start=""1119"">Waarom je ervan zult houden</strong></h3>
<ul data-end=""1397"" data-start=""1151"">
<li data-end=""1217"" data-start=""1151"">
<p data-end=""1217"" data-start=""1153"">Unieke marquise-vorm die de hand optisch verlengt en flatteert</p>
</li>
<li data-end=""1273"" data-start=""1218"">
<p data-end=""1273"" data-start=""1220"">Ethisch gegroeide, nauwkeurig geslepen labdiamanten</p>
</li>
<li data-end=""1336"" data-start=""1274"">
<p data-end=""1336"" data-start=""1276"">Perfecte mix van klassieke elegantie en moderne verfijning</p>
</li>
<li data-end=""1397"" data-start=""1337"">
<p data-end=""1397"" data-start=""1339"">Met de hand vervaardigd in drie luxe 18K goudafwerkingen</p>
</li>
</ul>
<p data-is-only-node="""" data-is-last-node="""" data-end=""1562"" data-start=""1404""> </p>",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Solitaire Ring,"18K Gold, collection:solitaire, Engagement Ring, Lab-Grown Diamond, Marquise, Rose Gold, shape:marquise, Side Diamonds, Solitaire, Solitaire + Side Diamonds, White Gold, Yellow Gold",true,Color,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_7528f876-afa8-496f-9257-48e167791968.png?v=1760259488,1,"",false,,,,yellow-gold; white; rose-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,solitaire,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_87f1f9dc-67d5-4d4f-b675-edf7dd91de9b.png?v=1760259488,g,,,active
solitaire-ring-marquise-with-side-diamonds,,,,,,,,,white,,,,,,,,,0.0,,deny,manual,1900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_47aada9f-1bcb-4404-81fb-38d7079e4361.png?v=1760259488,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_47aada9f-1bcb-4404-81fb-38d7079e4361.png?v=1760259488,g,,,
solitaire-ring-marquise-with-side-diamonds,,,,,,,,,rose-gold,,,,,,,,,0.0,,deny,manual,1900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_87f1f9dc-67d5-4d4f-b675-edf7dd91de9b.png?v=1760259488,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_7528f876-afa8-496f-9257-48e167791968.png?v=1760259488,g,,,
solitaire-ring-marquise-no-side-diamonds,18K Gouden Marquise-Geslepen Lab-Groei Diamanten Solitaire Verlovingsring,"<p data-start=""187"" data-end=""574"">Slank. Verfijnd. Onmiskenbaar elegant.<br data-start=""225"" data-end=""228"">Deze marquise-geslepen solitaire verlovingsring schittert met een prachtige lab-gegroeide diamant in de kleur D–VS2. De langgerekte vorm staat symbool voor visie en eeuwige liefde. Met de hand vervaardigd in 18K goud maximaliseert de marquise-vorm de schittering en creëert hij een illusie van lengte en gratie — een werkelijk betoverend ontwerp.</p>
<p data-start=""576"" data-end=""735"">Elke ring is ethisch geproduceerd, IGI-gecertificeerd en wordt geleverd met een levenslange garantie op vakmanschap — een symbool van schoonheid én bewustzijn.</p>
<h3 data-start=""742"" data-end=""759""><strong data-start=""746"" data-end=""759"">Kenmerken</strong></h3>
<ul data-start=""760"" data-end=""1088"">
<li data-start=""760"" data-end=""852"">
<p data-start=""762"" data-end=""852""><strong data-start=""762"" data-end=""782"">Middelste steen:</strong> IGI-gecertificeerde lab-gegroeide marquise-geslepen diamant (D–VS2)</p>
</li>
<li data-start=""853"" data-end=""917"">
<p data-start=""855"" data-end=""917""><strong data-start=""855"" data-end=""866"">Metaal:</strong> 18K goud (verkrijgbaar in wit, geel of roségoud)</p>
</li>
<li data-start=""918"" data-end=""974"">
<p data-start=""920"" data-end=""974""><strong data-start=""920"" data-end=""932"">Zetting:</strong> Klassieke solitaire met stevige griffen</p>
</li>
<li data-start=""975"" data-end=""1034"">
<p data-start=""977"" data-end=""1034""><strong data-start=""977"" data-end=""991"">Bandstijl:</strong> Gladde, minimalistische comfort-fit ring</p>
</li>
<li data-start=""1035"" data-end=""1088"">
<p data-start=""1037"" data-end=""1088""><strong data-start=""1037"" data-end=""1050"">Garantie:</strong> Levenslange garantie op vakmanschap</p>
</li>
</ul>
<h3 data-start=""1095"" data-end=""1130""><strong data-start=""1099"" data-end=""1130"">Waarom je ervan zult houden</strong></h3>
<ul data-start=""1131"" data-end=""1358"">
<li data-start=""1131"" data-end=""1208"">
<p data-start=""1133"" data-end=""1208"">Marquise-slijpvorm versterkt de schittering en verlengt optisch de vinger</p>
</li>
<li data-start=""1209"" data-end=""1259"">
<p data-start=""1211"" data-end=""1259"">Ethisch gegroeide, nauwkeurig geslepen diamant</p>
</li>
<li data-start=""1260"" data-end=""1304"">
<p data-start=""1262"" data-end=""1304"">Met de hand vervaardigd in luxe 18K goud</p>
</li>
<li data-start=""1305"" data-end=""1358"">
<p data-start=""1307"" data-end=""1358"">Een moderne interpretatie van tijdloze verfijning</p>
</li>
</ul>",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Solitaire Ring,"18K Gold, collection:solitaire, Engagement Ring, Lab-Grown Diamond, Marquise, No Side Diamonds, Rose Gold, shape:marquise, Solitaire, White Gold, Yellow Gold",true,Color,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_31ae42c3-3e80-4e28-850d-20b7d6e13658.png?v=1760259623,1,"",false,,,,rose-gold; yellow-gold; whte-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,solitaire,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_31ae42c3-3e80-4e28-850d-20b7d6e13658.png?v=1760259623,g,,,active
solitaire-ring-marquise-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_db21c120-9aca-4a9a-bc08-16688e74bb66.png?v=1760259623,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_105f7226-deaa-4a48-b4db-4fb6a1a8ac1e.png?v=1760259623,g,,,
solitaire-ring-marquise-no-side-diamonds,,,,,,,,,whte-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_105f7226-deaa-4a48-b4db-4fb6a1a8ac1e.png?v=1760259623,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_db21c120-9aca-4a9a-bc08-16688e74bb66.png?v=1760259623,g,,,
